system:index,CEC,IntraVarMaxTemp,IntraVarPPT,MAP,MAPVariance,MAT,MATMax,MatMaxVar,PPTSeasonality,SIF2015_mean,Sand,WaterTableDepth,constant,mcwd2015,ppt2015_mean,temp2015_mean,Long,Lat
884,9,1.538061466,148.4955028,2046.821366,309.2785075,299.51974,307.2674,0.493996822,0.684426275,-2.486683296,41,-11.34025,0,-1.655092308,-0.939183889,1.70729527,-50.08107709,-4.716155242
885,24,1.349148086,50.71076688,1662.563219,187.4686505,288.44254,295.6601,0.503786985,0.178710452,0.127643941,35,-46.93722,0,-8.292297441,-1.202750554,0.405975675,-78.82716618,-4.2669976
886,20,1.223628616,50.71690586,2205.173144,172.8425476,293.86032,302.11066,0.373151244,0.133745821,-1.643960521,36,-38.50425,0,0,-1.159245505,1.116188754,-78.37800854,-4.2669976
887,19,1.108979419,64.86064228,2631.399741,206.2125455,297.3549,305.95624,0.37640488,0.145269868,-1.568343524,39,-29.403585,0,0,-1.322102516,2.160548974,-77.9288509,-4.2669976
888,18,1.015312388,72.81280131,3002.276561,250.8913645,298.6125,306.30673,0.386850239,0.159164852,-0.639167435,40,-11.456944,0,0,-1.404773667,1.983783989,-77.47969326,-4.2669976
889,15,0.999751782,72.89099172,2915.770494,237.5572871,299.0507,307.03528,0.382206548,0.156933529,-0.639167435,48,-2.9640574,0,0,-0.971649192,2.057858554,-77.03053561,-4.2669976
890,14,0.941287445,79.53821285,2711.683207,141.9452495,299.14972,306.8182,0.403827612,0.181724858,-1.402467902,39,-2.1719937,0,0,0.056672109,1.624939115,-76.58137797,-4.2669976
891,16,1.028784903,75.16171051,2776.280522,153.1459264,298.9447,307.3701,0.39468654,0.178454132,-2.153972801,39,-1.1684989,0,0,0.62989584,1.512025224,-76.13222033,-4.2669976
892,16,1.088959735,78.81602114,2604.822528,178.067513,298.93134,307.55557,0.346744314,0.182570371,-1.870119154,38,-1.3351207,0,0.408248296,0.986522324,1.525132064,-75.68306269,-4.2669976
893,17,1.052908533,80.23223073,2718.328169,280.7667382,298.94193,307.6234,0.318894377,0.17238409,-0.444005272,39,-1.9956479,0,0,0.748749107,1.77317882,-75.23390505,-4.2669976
894,17,1.039620382,78.35266105,2754.707037,318.5102391,299.0054,307.69907,0.30677416,0.183896786,-1.661396695,35,-1.830766,0,0,0.138370649,1.878029366,-74.7847474,-4.2669976
895,18,0.98502972,86.46105077,2853.417324,306.3002633,299.2206,307.7112,0.271802525,0.211168781,-2.059009955,29,-2.5912743,0,0,-0.128282082,2.458935684,-74.33558976,-4.2669976
896,16,0.982116506,89.16857427,2874.131253,335.5461486,298.82855,307.05673,0.304071974,0.227365252,-1.119411111,31,-3.535835,0,0,-0.561403672,1.669875024,-73.88643212,-4.2669976
897,17,0.926588173,101.5767598,3059.307012,404.5838647,298.7585,307.0871,0.344294588,0.233666281,-1.391038463,21,-2.2293875,0,0,-0.669650247,1.473630692,-72.98811683,-4.2669976
898,16,0.898772697,101.5127579,3089.687918,471.2814769,298.63287,307.0228,0.420349977,0.239513753,-1.391038463,18,-2.084546,0,0,-0.793083904,1.32957857,-72.53895919,-4.2669976
899,14,0.935968321,110.1356088,3125.374707,409.7163614,298.65015,307.1488,0.382666053,0.274351551,-2.24407119,21,-1.9760721,0,0,-0.962835245,1.007512108,-72.08980155,-4.2669976
900,13,0.947873913,105.2044134,3112.958671,294.5514501,298.66388,307.16745,0.347449757,0.253362822,-1.515580943,19,-1.9446256,0,0,-1.231579375,1.112687491,-71.64064391,-4.2669976
901,14,0.913188875,110.4784896,3064.706472,230.7380062,298.82037,306.38947,0.324173025,0.265650076,-0.765012804,20,-1.7587261,0,0,-0.843601012,1.180008552,-71.19148627,-4.2669976
902,14,0.835271581,111.0962331,3026.674348,276.0921856,298.85318,306.3858,0.237563903,0.273843939,-0.582469902,18,-2.443539,0,0,-0.384768922,1.368321292,-70.74232862,-4.2669976
903,11,0.774201676,103.5718067,2873.667385,231.6253778,299.19174,305.89133,0.354481931,0.28934464,-1.269258204,14,-1.7186806,0,0,-0.490686662,1.301237997,-69.84401334,-4.2669976
904,13,0.783603035,107.5882518,3054.532984,288.6301945,299.21677,305.93753,0.330640354,0.284257235,-1.320212029,23,-2.17089,0,0,-0.324505585,1.460765949,-69.3948557,-4.2669976
905,14,0.909135111,112.0925258,3104.386406,299.355182,298.6955,306.7933,0.3885333,0.30765199,-2.338846184,34,-3.9502835,0,0,-0.884928648,1.37143229,-68.94569806,-4.2669976
906,14,1.025973457,111.9934601,3044.411998,350.6320195,298.72958,306.94427,0.324898708,0.321496326,-2.270573762,36,-3.4676137,0,0,-0.415833347,1.624051982,-68.49654041,-4.2669976
907,13,1.08158175,115.9179875,3054.955575,336.3283064,298.85703,307.0057,0.281146214,0.341018796,-2.270573762,29,-3.0589933,0,0,-0.534671559,1.677685331,-68.04738277,-4.2669976
908,14,1.029931919,130.1234341,3141.086328,271.6662229,299.08182,306.968,0.28971407,0.344352991,-1.161887263,34,-1.7166567,0,0,-0.882558405,1.561659423,-67.59822513,-4.2669976
909,14,1.085273314,128.5301864,2990.891004,253.1214036,299.06735,307.4265,0.316115303,0.345614479,-1.393418272,32,-1.4562094,0,0,-0.679144811,1.367006695,-67.14906749,-4.2669976
910,16,1.112917575,121.2040928,2824.068973,246.5492194,299.18994,307.5136,0.373766682,0.358621662,-1.268496637,36,-1.6498873,0,0,-0.468332799,0.877971628,-66.69990985,-4.2669976
911,15,1.122584215,117.2566878,2861.103082,158.9898143,299.22455,307.56052,0.404360279,0.357438438,-1.563721677,29,-2.0414968,0,0,-0.238367571,0.726578722,-66.2507522,-4.2669976
912,14,1.180383992,118.8052079,2847.747956,256.6912545,299.193,307.54575,0.420301629,0.372441198,-2.484121747,26,-1.8249629,0,0,-0.227928285,1.167998431,-65.80159456,-4.2669976
913,16,1.234018849,118.6982518,2818.33603,238.6138353,299.29654,307.63403,0.445936281,0.371799351,-1.072595516,23,-3.088433,0,0,-0.451002311,1.125312531,-65.35243692,-4.2669976
914,14,1.18592766,118.0725617,2660.756492,187.8905537,299.33942,307.6059,0.432235777,0.393272751,-0.467976081,24,-2.3517456,0,0.408248287,-0.584338757,1.006627944,-64.90327928,-4.2669976
915,15,1.231846258,111.5133355,2428.765617,256.4798813,299.32672,307.59067,0.378949934,0.392082915,-1.202939409,18,-2.0491114,0,-10.44399169,-0.611917281,1.200099912,-64.45412164,-4.2669976
916,16,1.253819711,112.0970519,2413.297258,198.1544071,299.3399,307.59372,0.313461279,0.404462598,-1.202939409,20,-2.6489415,0,-17859.76537,-0.474047167,1.242232565,-64.00496399,-4.2669976
917,16,1.253123897,112.8227157,2385.089468,227.8641045,299.6187,307.38303,0.32484988,0.419931609,-1.526556253,18,-2.971158,0,-7.828231499,-0.433553503,1.108925251,-63.55580635,-4.2669976
918,13,0.962325192,121.0044544,2577.807273,225.2209525,300.10703,306.29593,0.252125037,0.418988687,-2.645962729,16,-3.2019732,0,0,-0.571636793,1.179786719,-63.10664871,-4.2669976
919,13,1.054106475,139.4545073,2798.921877,182.9300055,299.44095,307.138,0.338524881,0.460691295,-1.883058071,12,-2.513908,0,0.408248295,-0.347895821,1.474148161,-62.65749107,-4.2669976
920,10,1.112906334,121.809706,2620.603016,210.1789913,299.77344,306.92007,0.34639513,0.417487267,-2.408098825,11,-2.5461118,0,0.40824829,-0.472599412,1.344171596,-62.20833343,-4.2669976
921,11,1.080668702,119.6965271,2802.612233,231.5703209,299.8721,306.70996,0.332790283,0.389624395,-1.736912529,8,-3.0694,0,0.408248277,-0.537878345,1.3998658,-61.75917578,-4.2669976
922,13,1.245560374,116.6917358,2903.778762,244.0736898,299.6352,307.14093,0.27848868,0.374047998,-2.702317947,12,-2.388553,0,0.408248281,-0.708854855,1.567607635,-61.31001814,-4.2669976
923,12,1.402828246,117.6664693,2753.551733,221.0651452,299.49695,307.56943,0.297170997,0.400923832,-2.329575319,14,-2.1696458,0,-5.878538925,-0.908451288,1.615029292,-60.8608605,-4.2669976
924,12,1.449981369,117.6429105,2568.383182,232.7589073,299.71347,307.5466,0.3593349,0.411886172,-2.348365753,24,-2.4492166,0,-5.619577008,-0.955424076,2.023584724,-60.41170286,-4.2669976
925,10,1.489801128,103.6660234,2335.492523,313.0520419,300.1493,307.58817,0.436509742,0.380916106,-1.415095689,30,-2.634381,0,-2.261155225,-1.096002057,2.252116676,-59.96254521,-4.2669976
926,10,1.326979481,104.6900568,2344.505333,318.7202615,300.1284,307.0837,0.398627573,0.384877633,-1.415095689,26,-2.8916202,0,-1.833109406,-1.073058717,2.166147303,-59.51338757,-4.2669976
927,9,1.187990619,109.7537835,2357.433647,384.0208316,299.88187,307.03595,0.334197371,0.39938053,-1.57670138,23,-2.9892893,0,-1.785662932,-1.238591796,2.209547223,-59.06422993,-4.2669976
928,9,1.24754857,132.1869668,2653.008019,313.9132062,299.89844,307.22028,0.429047118,0.441756189,-2.689793285,25,-3.9551249,0,-2.331359712,-1.36513694,2.307985937,-58.61507229,-4.2669976
929,11,1.319892278,135.0285486,2697.010725,304.2562486,299.97,307.3995,0.393239765,0.450967214,-0.424717721,34,-4.318521,0,-1.444429437,-1.21589705,2.428457276,-58.16591465,-4.2669976
930,11,1.261705334,130.9238996,2605.503628,209.3218341,299.87,307.24725,0.426607279,0.457771762,-1.83356864,41,-9.274017,0,-67.02590148,-1.390497073,2.585245422,-57.716757,-4.2669976
931,12,1.202796839,130.3399615,2572.749666,225.6207528,299.5601,307.2947,0.419021306,0.452427468,-2.033016386,38,-9.821831,0,-0.445662533,-1.099760245,2.749145553,-57.26759936,-4.2669976
932,12,1.468955697,126.8715872,2473.258478,266.4110794,299.61627,307.66074,0.474921891,0.457187187,-1.833774684,35,-9.309906,0,-11.92468497,-1.486141983,2.540941637,-56.81844172,-4.2669976
933,10,1.561936198,125.4845328,2364.286295,237.3023763,299.7542,307.2478,0.455404251,0.480248608,-1.608489907,30,-10.267235,0,-7.683230484,-1.106335523,2.351324891,-56.36928408,-4.2669976
934,11,1.546402931,133.3397723,2227.610191,252.5232443,298.9317,306.92767,0.402597128,0.526009655,-1.608434009,36,-13.820219,0,-4.330670853,-1.663421135,2.613318168,-54.57265351,-4.2669976
935,11,1.486755373,123.0915716,1957.256097,224.9260243,298.84732,306.74612,0.414022149,0.551948768,-1.347220159,37,-14.514109,0,-2.65286939,-1.73730991,2.643594341,-54.12349587,-4.2669976
936,10,1.296262934,127.6600509,1864.875014,201.0918218,299.23856,306.2567,0.332224551,0.607798212,-2.126313161,42,-7.5006595,0,-2.250750293,-1.708552791,2.486154016,-53.22518058,-4.2669976
937,10,1.436201523,128.2760475,1870.412114,234.046484,299.21802,306.80725,0.309973896,0.622711736,-2.081734721,38,-7.0659404,0,-2.130679235,-1.371640616,2.407937553,-52.77602294,-4.2669976
938,11,1.364177847,131.1430869,1806.778949,235.7922471,299.3107,306.47275,0.393920832,0.646789471,-1.395767094,40,-8.846249,0,-2.207501299,-1.442718824,2.352545259,-52.3268653,-4.2669976
939,10,1.600931166,139.2968279,1876.552135,301.4751286,299.05704,307.2055,0.516428346,0.683557033,-2.257619241,39,-11.687172,0,-2.877233112,-1.117660724,2.029661955,-51.87770766,-4.2669976
940,10,1.744346302,135.848618,1948.75569,229.6470747,299.57843,307.29834,0.535608452,0.653131452,-2.432598567,40,-11.317062,0,-2.472231039,-1.196569103,1.723541793,-51.42855002,-4.2669976
941,10,1.694862124,133.9603126,1921.523327,274.1178929,299.62912,307.07248,0.530237743,0.65730956,-1.202033307,38,-13.879864,0,-2.006333463,-0.98683182,1.557524716,-50.97939237,-4.2669976
942,26,1.050476266,46.04118927,2102.006345,158.4686213,292.57007,300.65128,0.380197504,0.144628965,-1.011678927,34,-35.182816,0,0.629785904,-0.777583316,1.346716371,-78.37800854,-3.817839958
943,19,1.097936748,65.21705243,2638.696357,200.8236626,296.7049,304.65768,0.372003989,0.176365435,-1.590212055,36,-27.854225,0,0,-0.70690094,2.809883862,-77.9288509,-3.817839958
944,18,0.970141897,68.17021774,2896.437889,154.0403162,298.51196,305.96442,0.373985604,0.164348764,-1.697677224,41,-8.205295,0,0,-0.903810718,1.939741295,-77.47969326,-3.817839958
945,15,1.030705952,66.01003821,2855.509653,196.2760199,298.92133,306.74188,0.408885305,0.170071457,-1.697677224,46,-2.6147485,0,0,-0.72589249,1.969266034,-77.03053561,-3.817839958
946,16,0.997158165,77.43204648,2848.339411,268.158834,298.78452,307.2366,0.398104847,0.168565361,-2.481860193,45,-2.329682,0,0,-0.286045032,1.624737184,-76.58137797,-3.817839958
947,16,0.952631503,85.47647793,2908.854725,284.8976125,298.81653,307.1174,0.3651904,0.184261826,-0.861923309,42,-0.93229234,0,0,0.250475889,1.60946762,-76.13222033,-3.817839958
948,17,1.046365887,82.62178793,2855.275642,284.3545392,298.76694,307.4169,0.306931106,0.171804946,-1.994495188,41,-1.1462269,0,0,2.13027147,1.504119423,-75.68306269,-3.817839958
949,18,1.07346493,85.22053502,2954.307591,327.0827966,298.78363,307.48526,0.275456342,0.153924317,-1.08154742,38,-1.8883255,0,0,0.726552758,1.598131231,-75.23390505,-3.817839958
950,19,1.062221799,82.4748794,2963.859802,386.0035146,298.84283,307.50055,0.269173086,0.145541521,-1.615491613,35,-1.4454134,0,0,-0.10385865,1.655420641,-74.7847474,-3.817839958
951,18,0.944340743,93.54351572,3116.815215,494.8443782,298.8687,306.84833,0.309327302,0.159475296,-1.413100576,32,-3.6909726,0,0,-0.394088479,1.50147253,-74.33558976,-3.817839958
952,17,0.997644951,93.33916616,3014.076742,452.2315376,298.71896,307.14172,0.314414026,0.199280715,-0.913643636,34,-3.2966185,0,0,-0.675922932,1.80159935,-73.88643212,-3.817839958
953,12,0.979294588,98.1603712,2886.290814,430.0183791,298.8774,306.4754,0.322846743,0.214527722,-1.471273941,40,-2.7518618,0,0,-0.268677114,1.546733389,-73.43727448,-3.817839958
954,14,0.854206742,105.9419819,3140.711229,467.2655357,299.11346,306.19482,0.332426021,0.231713997,-4.049187631,47,-2.1167889,0,0,-0.654501027,1.33367133,-72.98811683,-3.817839958
955,15,0.855081321,109.2474092,3184.291866,436.5250038,298.8136,306.73883,0.31852019,0.253067081,-4.049187631,39,-2.1014626,0,0,-0.560222944,1.204253795,-72.53895919,-3.817839958
956,14,0.857745078,105.0360599,3212.626889,341.0045165,298.74448,306.91388,0.297146514,0.229455319,-3.000219597,30,-1.8396481,0,0,-0.236533393,1.041225608,-72.08980155,-3.817839958
957,12,0.862236722,105.6688932,3087.419353,271.231956,298.9376,306.42987,0.302828986,0.223529969,-1.727988198,24,-1.9645729,0,0,-0.288390442,1.095283497,-71.64064391,-3.817839958
958,14,0.873973489,103.315549,3030.047707,253.7335141,298.91528,306.19803,0.395667826,0.248333864,-1.456935725,20,-1.8576648,0,0,-0.809055125,1.270677981,-71.19148627,-3.817839958
959,12,0.87509952,104.0176207,3018.09423,263.7845937,298.8789,306.21875,0.337934545,0.257253895,-1.211499998,18,-2.2249207,0,0,-0.730751067,1.203942053,-70.74232862,-3.817839958
960,12,0.857978241,106.6501266,3045.619425,285.1865628,298.99533,306.0691,0.355517133,0.256686972,-4.964887565,16,-2.7429972,0,0,-0.698047035,1.301035965,-70.29317098,-3.817839958
961,14,0.85434116,107.7892731,2936.180609,267.6728516,298.55887,306.53284,0.354766038,0.274051693,-3.135175584,33,-2.619628,0,0,-0.16070911,1.315818032,-69.84401334,-3.817839958
962,11,0.875255963,108.0603381,2812.876516,329.7832962,299.0883,305.9189,0.325570545,0.290147979,-1.892899936,9,-2.251706,0,0,-0.343716108,1.710351087,-69.3948557,-3.817839958
963,14,0.891605061,104.8347974,3069.871529,301.5879014,298.92636,306.62094,0.329167944,0.25475405,-1.3759585,25,-4.1953936,0,0,-0.531570735,1.653383488,-68.94569806,-3.817839958
964,13,0.991774816,103.5960496,3086.486001,398.0917469,298.8062,306.8218,0.270613564,0.296500924,-1.951540614,39,-2.4883018,0,0,-0.151319864,1.577785836,-68.49654041,-3.817839958
965,14,1.028715194,106.7201478,3037.812083,390.476582,298.84048,306.95145,0.274757457,0.308509125,-1.951540614,34,-1.8678871,0,0,-0.161520403,1.793088185,-68.04738277,-3.817839958
966,13,1.054767993,114.1371863,3065.768186,228.7024976,299.09174,307.0832,0.351266558,0.314671638,-2.534726,24,-2.0539794,0,0,-0.626068091,1.409720738,-67.59822513,-3.817839958
967,14,1.011627737,110.3582174,3053.468275,218.8825866,299.08054,307.1623,0.368049359,0.299189299,-1.355848343,30,-1.69632,0,0,-0.504911971,1.201051975,-67.14906749,-3.817839958
968,15,1.092674068,119.5872125,2982.785173,249.4548597,299.08353,307.3221,0.437636384,0.361630302,-0.123759437,33,-1.2417076,0,0.408248306,-0.291310398,0.804367414,-66.69990985,-3.817839958
969,14,1.070806179,116.3851885,3011.577246,258.8153731,299.2749,307.3245,0.415919143,0.344033899,-0.487315152,28,-2.6576943,0,0.408248296,-0.262365809,0.93286516,-66.2507522,-3.817839958
970,13,1.030286319,120.9022548,3002.964463,238.0820996,299.3134,307.26303,0.358127379,0.372146676,-1.635624487,27,-1.5675571,0,0,-0.258625445,1.105322306,-65.80159456,-3.817839958
971,13,1.110921194,118.5359696,2885.547476,244.3016034,299.184,307.41412,0.442147046,0.355785808,-1.211182883,22,-2.9849596,0,0,-0.584831501,0.938071692,-65.35243692,-3.817839958
972,13,1.050780337,112.312385,2638.482806,262.3081749,299.5485,307.28915,0.381596853,0.367216227,-1.70355127,18,-2.64704,0,0,-0.633030228,1.233516566,-64.90327928,-3.817839958
973,13,1.017752065,107.3081279,2458.13358,253.7114444,299.46378,307.13318,0.339050769,0.376167613,-1.556063164,19,-3.1110468,0,0,-0.70984104,1.276205842,-64.45412164,-3.817839958
974,12,0.99470865,106.2169973,2373.98717,246.9892502,299.7611,306.64386,0.298142302,0.396534316,-1.556063164,18,-3.9624662,0,0,-0.670266882,1.234750307,-64.00496399,-3.817839958
975,11,1.017211144,108.3202551,2269.438063,269.7557138,299.9226,306.7801,0.275580718,0.416405467,-1.464704992,17,-3.7157414,0,-7.061868605,-0.394073827,1.146478081,-63.55580635,-3.817839958
976,11,0.960846226,110.0576353,2340.777753,194.6927221,299.88885,306.62527,0.295619141,0.405190483,-2.0322234,14,-2.3792508,0,0,-0.447568465,1.102481496,-63.10664871,-3.817839958
977,8,1.03759685,118.2367935,2522.248362,201.3191718,299.83774,306.6299,0.319057544,0.401735435,-2.327773771,9,-3.127606,0,0.44883265,-0.437193888,1.303649825,-62.65749107,-3.817839958
978,13,1.04956455,112.0086793,2608.988277,159.0055441,299.82236,306.44113,0.315561971,0.370672623,-3.198160447,16,-3.1160574,0,0.448315118,-0.692533995,1.687525888,-61.31001814,-3.817839958
979,11,1.339177553,122.0463405,2624.330555,155.8568552,299.8075,307.35455,0.320317186,0.417445005,-2.047428053,17,-2.1928213,0,-3.565877579,-0.902240015,1.623061433,-60.8608605,-3.817839958
980,9,1.281390137,118.4343526,2536.928621,204.8870028,299.5332,307.21738,0.311628937,0.412830721,-1.815575856,20,-2.7435803,0,-5.911863835,-0.866075021,1.992638385,-60.41170286,-3.817839958
981,10,1.34141021,116.0363757,2445.35667,301.369202,299.85492,307.1933,0.317092439,0.408177701,-2.394152535,24,-2.798426,0,-2.752671566,-1.101048291,2.296269815,-59.96254521,-3.817839958
982,11,1.398072733,108.6603846,2347.496023,329.5811681,300.05737,307.2825,0.364079222,0.401460856,-2.394152535,24,-3.1813357,0,-2.916236425,-1.351290494,2.333598728,-59.51338757,-3.817839958
983,10,1.466272072,123.4520324,2569.949276,244.696792,300.3783,307.32285,0.360778918,0.434618679,-1.844997755,18,-4.195824,0,-2.134500338,-1.22359367,2.470887706,-58.61507229,-3.817839958
984,12,1.031118745,121.1869298,2642.755218,272.7992852,299.97552,306.54886,0.349316651,0.412744983,-2.905792254,36,-6.137186,0,-0.494998488,-1.312465338,2.588751325,-57.716757,-3.817839958
985,12,1.049341339,128.0659924,2689.143745,269.85864,299.82693,306.4901,0.330599902,0.436043854,-2.063415823,36,-7.2764935,0,-5.911582959,-1.3964597,2.536389175,-57.26759936,-3.817839958
986,11,1.322897539,138.7354643,2759.03861,179.6055754,299.48148,307.31122,0.480328244,0.462785871,-1.868907536,39,-7.655583,0,-5.463083897,-1.5650773,2.616460352,-56.81844172,-3.817839958
987,11,1.316201812,140.9465015,2666.790682,234.6871649,299.41837,307.2984,0.517955176,0.484141646,-2.215364286,39,-10.013807,0,-5.525044172,-1.455263849,2.55956031,-56.36928408,-3.817839958
988,11,1.291275534,129.6799368,2458.664905,246.9295836,299.35724,306.8362,0.454305122,0.499886983,-3.017552371,38,-10.736485,0,-2.408096117,-1.501176583,2.537495088,-55.92012644,-3.817839958
989,9,1.115057632,132.0755165,2487.575761,228.2867759,299.86346,306.4656,0.345310002,0.499023018,-1.805536866,34,-11.473371,0,-4.192147756,-1.547241541,2.417148213,-55.47096879,-3.817839958
990,11,1.169802685,130.8595454,2377.671625,232.5962022,299.56018,306.6511,0.328563404,0.509852019,-1.805536866,42,-12.752291,0,-0.282617496,-1.458639019,2.632538457,-55.02181115,-3.817839958
991,10,1.525164494,127.8489447,1934.050893,260.4716659,299.2348,306.6733,0.297188958,0.594409869,-3.400366207,42,-8.420029,0,-2.957297064,-1.994058824,2.32553212,-53.22518058,-3.817839958
992,10,1.625925491,127.7488056,1858.018188,236.6524715,299.42538,306.5037,0.337741515,0.609115259,-3.289835927,41,-9.757327,0,-2.458140272,-1.791348156,2.249932912,-52.77602294,-3.817839958
993,9,1.387042823,141.1152248,1921.776007,284.5519384,299.4485,306.27032,0.3951222,0.661212543,-3.141692694,35,-11.344154,0,-1.920026928,-1.430592169,2.246040468,-52.3268653,-3.817839958
994,11,1.443886452,151.5701844,2120.91555,315.9254284,299.5149,307.2121,0.484391387,0.657296503,-2.315751351,38,-10.739712,0,-2.622671887,-1.165755001,2.123089357,-51.87770766,-3.817839958
995,10,1.516771702,154.101882,2229.624635,331.8964574,299.57037,307.4474,0.472289813,0.633832586,-1.604375386,43,-9.273572,0,-2.22399304,-0.961437581,1.890812636,-51.42855002,-3.817839958
996,9,1.433010746,142.7580277,1621.874165,316.4771047,299.8207,307.501,0.392237728,0.824707856,-2.394309256,39,-14.426688,0,-1.635930002,-1.163127323,1.172952761,-46.48781595,-3.817839958
997,23,0.916032316,43.9952197,1983.980349,161.0649831,290.81573,298.44067,0.350778185,0.161125925,-0.704120688,33,-33.69304,0,0.6238408,-0.573979899,2.170191437,-78.37800854,-3.368682315
998,19,1.059011628,67.39238067,2797.052342,271.6110987,295.95566,303.58246,0.404583823,0.161098797,-1.567822076,33,-25.467817,0,0,-0.428956927,3.142978898,-77.9288509,-3.368682315
999,16,1.108972532,76.00616064,2954.078284,231.3091274,298.98676,306.7044,0.42568383,0.157583933,-1.04512332,47,-3.7254598,0,0,-0.144286095,2.003799339,-77.47969326,-3.368682315
1000,17,1.172671925,74.60126756,2902.067557,243.0297624,298.63754,307.20166,0.451480124,0.158772932,-1.04512332,39,-2.36731,0,0,-0.235738755,1.918811573,-77.03053561,-3.368682315
1001,17,1.087066142,75.71839725,2825.198376,224.0368256,298.62628,307.107,0.419907871,0.127867532,-1.020542978,40,-3.4555,0,0.408248295,-0.044587765,1.538664526,-76.58137797,-3.368682315
1002,17,1.071119894,79.18503204,2995.903305,316.3985601,298.67603,306.86484,0.377375475,0.137367532,-0.834613185,40,-1.2147481,0,0,0.077436742,1.284421838,-76.13222033,-3.368682315
1003,19,1.056034801,81.84804014,2992.207386,305.3441809,298.5142,307.07938,0.357382538,0.14769228,-0.739661341,37,-2.785133,0,0,0.500576495,1.264095335,-75.68306269,-3.368682315
1004,19,1.047361882,83.62493083,3094.025581,361.3983423,298.6657,306.91287,0.321912859,0.132781048,-1.174183652,36,-1.7550846,0,0,0.699757939,1.35651618,-75.23390505,-3.368682315
1005,19,1.029371323,79.84665144,3061.445199,386.1430182,298.69183,306.7652,0.261891199,0.115938783,-0.937640868,36,-3.062106,0,0,0.050664937,1.313752341,-74.7847474,-3.368682315
1006,20,1.082946744,84.34192982,3204.10057,415.6929165,298.49594,307.15012,0.250208359,0.129009164,-2.268400872,40,-4.105586,0,0.40824829,-0.033946111,1.245593614,-74.33558976,-3.368682315
1007,18,1.000604918,92.07996066,3053.334512,517.8542966,298.55777,307.00473,0.283317585,0.171739671,-3.651446529,40,-3.197038,0,0.40824828,-0.156406092,1.771891108,-73.88643212,-3.368682315
1008,16,0.911575976,92.61310058,3052.566152,512.1138154,298.6641,306.86066,0.274985199,0.186034524,-1.852181682,44,-2.088952,0,0,-0.385746853,1.294945233,-73.43727448,-3.368682315
1009,15,0.828044383,95.18105805,2965.791677,426.9030912,298.83328,306.0979,0.212065049,0.218096736,-1.618187294,45,-2.7839677,0,0,-0.405548402,1.138880331,-72.98811683,-3.368682315
1010,16,0.856129053,96.99186275,3093.954799,436.5709213,298.72122,306.3404,0.245051192,0.194315198,-1.618187294,43,-2.7128713,0,0,-0.395968084,1.066039264,-72.53895919,-3.368682315
1011,12,0.886470377,103.5366053,3217.408932,380.9038085,298.61264,306.94388,0.363870968,0.190300855,-1.635046178,27,-2.0939152,0,0,-0.47107881,0.992273687,-72.08980155,-3.368682315
1012,14,0.883164415,109.2186116,3373.297503,366.181443,298.5648,306.85858,0.356809308,0.209258969,-2.055340214,37,-2.0233123,0,0,-0.627103499,1.191274053,-71.64064391,-3.368682315
1013,14,0.919792078,109.4176479,3480.137962,341.2518852,298.3629,306.6328,0.358062356,0.206443921,-1.24260949,40,-2.7068224,0,0,-0.587270442,1.338696975,-71.19148627,-3.368682315
1014,15,0.907375961,103.3701249,3296.474826,270.239829,298.46457,306.64178,0.297445342,0.206221348,-2.240873746,37,-2.1822488,0,0,-0.246430454,1.146199926,-70.74232862,-3.368682315
1015,14,0.909070448,102.5546768,3277.009074,302.2033394,298.49133,306.66483,0.277039967,0.212787761,-2.499244402,40,-2.8411322,0,0,-0.229015884,1.24021517,-70.29317098,-3.368682315
1016,14,0.932763888,99.32476359,2935.946246,312.6473456,298.5105,306.60562,0.287530386,0.253936403,-3.060929058,43,-3.3944097,0,0,-0.154912352,1.463515661,-69.84401334,-3.368682315
1017,14,0.981410762,103.1283691,2809.046049,310.4232053,298.71402,306.5608,0.320092951,0.261697859,-1.547467826,24,-1.8782074,0,0,-0.28415471,1.791837994,-69.3948557,-3.368682315
1018,12,0.969597087,102.9120313,2805.312294,317.9328517,299.0375,306.87778,0.347824996,0.290186887,-1.692629717,16,-2.8180175,0,0,-0.299421414,1.794017305,-68.94569806,-3.368682315
1019,13,0.858958332,91.55116428,2685.836267,260.483721,299.2364,306.49805,0.276776485,0.282274193,-3.009627088,24,-2.3559208,0,0,-0.307001484,1.964322256,-68.49654041,-3.368682315
1020,16,0.927719606,89.90246558,2688.880649,267.5511239,299.3985,306.43268,0.314028263,0.283180719,-3.009627088,27,-2.2313805,0,0,-0.659362374,1.78679025,-68.04738277,-3.368682315
1021,15,1.024824831,98.34090594,2893.603662,231.5874214,299.23932,307.08273,0.320874817,0.291199852,-2.89325669,25,-2.2564018,0,0,-0.546188274,1.423462837,-67.59822513,-3.368682315
1022,16,0.916595087,104.3358958,3010.131861,239.3403754,299.1987,306.80185,0.273004885,0.284136631,-0.579492247,24,-1.7228286,0,0,-0.290827292,1.191312304,-67.14906749,-3.368682315
1023,15,0.954754599,115.1026461,2978.992865,167.7165342,299.0119,306.9919,0.381138412,0.329796819,-2.138821944,28,-1.8934748,0,0.408248282,-0.585475136,1.076998158,-66.69990985,-3.368682315
